card_id	german	tatoeba_attribution
x27562	Fastfood	CC-BY 2.0 (France) Attribution: tatoeba.org #2129 (CK) & #921 (MUIRIEL)
x27563	Zuwachs	CC-BY 2.0 (France) Attribution: tatoeba.org #841680 (CM) & #2933248 (Pfirsichbaeumchen)
x27564	Sonntagnachmittag	CC-BY 2.0 (France) Attribution: tatoeba.org #549491 (CK) & #5691870 (dasbeispielholz)
x27565	Raumfähre	CC-BY 2.0 (France) Attribution: tatoeba.org #251929 (sacredceltic) & #812119 (Manfredo)
x27566	darauffolgend	CC-BY 2.0 (France) Attribution: tatoeba.org #807433 (Source_VOA) & #2631161 (Pfirsichbaeumchen)
x27567	Grünkohl	CC-BY 2.0 (France) Attribution: tatoeba.org #8909040 (CK) & #12755554 (Waldelfe)
x27568	Kundendienst	CC-BY 2.0 (France) Attribution: tatoeba.org #2990964 (CK) & #5696255 (Pfirsichbaeumchen)
x27569	Fastenzeit	CC-BY 2.0 (France) Attribution: tatoeba.org #10000048 (CK) & #10000039 (Pfirsichbaeumchen)
x27570	bangen	CC-BY 2.0 (France) Attribution: tatoeba.org #271187 (CK) & #1995003 (Tamy)
x27571	Ziegenmilch	CC-BY 2.0 (France) Attribution: tatoeba.org #838697 (Scott) & #860333 (Esperantostern)
x27572	Warteschlange	CC-BY 2.0 (France) Attribution: tatoeba.org #291381 (CM) & #1153114 (Manfredo)
x27573	Zugfahrt	CC-BY 2.0 (France) Attribution: tatoeba.org #7815297 (CK) & #9004798 (wolfgangth)
x27574	abermals	CC-BY 2.0 (France) Attribution: tatoeba.org #322503 (CK) & #2999165 (Pfirsichbaeumchen)
x27575	Mem	CC-BY 2.0 (France) Attribution: tatoeba.org #8689160 (Luiaard) & #8689159 (Luiaard)
x27576	Schlafzimmerfenster	CC-BY 2.0 (France) Attribution: tatoeba.org #4486282 (mmorton) & #6466704 (Pfirsichbaeumchen)
x27577	Werkzeugkiste	CC-BY 2.0 (France) Attribution: tatoeba.org #3327123 (CK) & #3327145 (Pfirsichbaeumchen)
x27578	Sachlage	CC-BY 2.0 (France) Attribution: tatoeba.org #1532854 (Spamster) & #12358372 (Naina)
x27579	Vogelhaus	CC-BY 2.0 (France) Attribution: tatoeba.org #682442 (Source_VOA) & #682982 (al_ex_an_der)
x27580	unterbezahlen	CC-BY 2.0 (France) Attribution: tatoeba.org #2916688 (Hybrid) & #2916863 (raggione)
x27581	dribbeln	CC-BY 2.0 (France) Attribution: tatoeba.org #12418465 (ddnktr) & #12432480 (Yorwba)
x27582	hineinlassen	CC-BY 2.0 (France) Attribution: tatoeba.org #9984821 (shekitten) & #9993478 (Pfirsichbaeumchen)
x27583	bewahrheiten	CC-BY 2.0 (France) Attribution: tatoeba.org #1792466 (Spamster) & #1793820 (Pfirsichbaeumchen)
x27584	Karteikarte	CC-BY 2.0 (France) Attribution: tatoeba.org #9960700 (sundown) & #824507 (jakov)
x27585	elektrisieren	CC-BY 2.0 (France) Attribution: tatoeba.org #8887756 (CK) & #8887786 (mramosch)
x27586	besteuern	CC-BY 2.0 (France) Attribution: tatoeba.org #40679 (CK) & #8098002 (Pfirsichbaeumchen)
x27587	verfrüht	CC-BY 2.0 (France) Attribution: tatoeba.org #6736308 (Hybrid) & #8445842 (Pfirsichbaeumchen)
x27588	gebrannt	CC-BY 2.0 (France) Attribution: tatoeba.org #455224 (CM) & #1205919 (Esperantostern)
x27589	Geologie	CC-BY 2.0 (France) Attribution: tatoeba.org #12141694 (CK) & #12921081 (Waldelfe)
x27590	Gesichtszug	CC-BY 2.0 (France) Attribution: tatoeba.org #2266365 (_undertoad) & #2306899 (Pfirsichbaeumchen)
x27591	Reinigungsmittel	CC-BY 2.0 (France) Attribution: tatoeba.org #2332710 (orcrist) & #4281571 (raggione)
x27592	Zauberkünstler	CC-BY 2.0 (France) Attribution: tatoeba.org #6341666 (CK) & #12566651 (Waldelfe)
x27593	Zitronensaft	CC-BY 2.0 (France) Attribution: tatoeba.org #33402 (CK) & #896137 (Pfirsichbaeumchen)
x27594	Schlafentzug	CC-BY 2.0 (France) Attribution: tatoeba.org #9166023 (DJ_Saidez) & #12630939 (Waldelfe)
x27595	Schnapsidee	CC-BY 2.0 (France) Attribution: tatoeba.org #9165663 (DJ_Saidez) & #9525706 (Pfirsichbaeumchen)
x27596	Schilddrüse	CC-BY 2.0 (France) Attribution: tatoeba.org #9849588 (NurseMeeks) & #10111720 (driini)
x27597	Botaniker	CC-BY 2.0 (France) Attribution: tatoeba.org #5851335 (CK) & #8244507 (Luiaard)
x27598	Erderwärmung	CC-BY 2.0 (France) Attribution: tatoeba.org #277154 (CK) & #756122 (xtofu80)
x27599	Schuluniform	CC-BY 2.0 (France) Attribution: tatoeba.org #271257 (CK) & #368834 (Wolf)
x27600	derlei	CC-BY 2.0 (France) Attribution: tatoeba.org #1302680 (CK) & #1721853 (Pfirsichbaeumchen)
x27601	erholsam	CC-BY 2.0 (France) Attribution: tatoeba.org #7421590 (Hybrid) & #10493341 (Pfirsichbaeumchen)
x27602	emanzipieren	CC-BY 2.0 (France) Attribution: tatoeba.org #11921435 (CK) & #13019409 (Waldelfe)
x27603	farbenfroh	CC-BY 2.0 (France) Attribution: tatoeba.org #1460033 (piksea) & #6865491 (raggione)
x27604	einweichen	CC-BY 2.0 (France) Attribution: tatoeba.org #10629347 (AlanF_US) & #10629410 (Pfirsichbaeumchen)
x27605	münden	CC-BY 2.0 (France) Attribution: tatoeba.org #273207 (CK) & #8636816 (Melang)
x27606	Partylöwe	CC-BY 2.0 (France) Attribution: tatoeba.org #292353 (CK) & #594368 (samueldora)
x27607	Essstörung	CC-BY 2.0 (France) Attribution: tatoeba.org #2358977 (CK) & #12765689 (Waldelfe)
x27608	Textnachricht	CC-BY 2.0 (France) Attribution: tatoeba.org #11002929 (CK) & #12570302 (Waldelfe)
x27609	alkoholisch	CC-BY 2.0 (France) Attribution: tatoeba.org #9937325 (DJ_Saidez) & #9971319 (Pfirsichbaeumchen)
x27610	wegführen	CC-BY 2.0 (France) Attribution: tatoeba.org #1883067 (Spamster) & #3813566 (Pfirsichbaeumchen)
x27611	Wunschliste	CC-BY 2.0 (France) Attribution: tatoeba.org #12204496 (CK) & #12654963 (Waldelfe)
x27612	nordwärts	CC-BY 2.0 (France) Attribution: tatoeba.org #23065 (CK) & #4901686 (Zaghawa)
x27613	vertun	CC-BY 2.0 (France) Attribution: tatoeba.org #682370 (Source_VOA) & #1629283 (Pfirsichbaeumchen)
x27614	Eisdiele	CC-BY 2.0 (France) Attribution: tatoeba.org #1937597 (CK) & #1937603 (Pfirsichbaeumchen)
x27615	Vorzeichen	CC-BY 2.0 (France) Attribution: tatoeba.org #10317546 (sundown) & #1229938 (al_ex_an_der)
x27616	Manege	CC-BY 2.0 (France) Attribution: tatoeba.org #10465244 (AlanF_US) & #11780469 (Yorwba)
x27617	Mulch	CC-BY 2.0 (France) Attribution: tatoeba.org #1412066 (CM) & #1412073 (Pfirsichbaeumchen)
x27618	Lügner	CC-BY 2.0 (France) Attribution: tatoeba.org #1862551 (Spamster) & #1864922 (Pfirsichbaeumchen)
x27619	Nachmittag	CC-BY 2.0 (France) Attribution: tatoeba.org #242838 (CK) & #1597892 (Sudajaengi)
x27620	Unmöglichkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #262484 (CK) & #2121302 (Pfirsichbaeumchen)
x27621	Lenker	CC-BY 2.0 (France) Attribution: tatoeba.org #9199867 (sundown) & #6982378 (raggione)
x27622	Geheimbund	CC-BY 2.0 (France) Attribution: tatoeba.org #10300242 (CK) & #10300248 (Pfirsichbaeumchen)
x27623	nervenaufreibend	CC-BY 2.0 (France) Attribution: tatoeba.org #10363687 (CK) & #12590935 (Waldelfe)
x27624	Intention	CC-BY 2.0 (France) Attribution: tatoeba.org #4494009 (CK) & #10070403 (Melang)
x27625	verpulvern	CC-BY 2.0 (France) Attribution: tatoeba.org #33714 (CK) & #1873602 (Tamy)
x27626	Opernsänger	CC-BY 2.0 (France) Attribution: tatoeba.org #682339 (Source_VOA) & #707058 (Pfirsichbaeumchen)
x27627	Schippe	CC-BY 2.0 (France) Attribution: tatoeba.org #18402 (CK) & #1694803 (Pfirsichbaeumchen)
x27628	alsbald	CC-BY 2.0 (France) Attribution: tatoeba.org #12538303 (sundown) & #12556401 (Waldelfe)
x27629	Reiseziel	CC-BY 2.0 (France) Attribution: tatoeba.org #9797670 (CK) & #12399007 (Pfirsichbaeumchen)
x27630	Putzfrau	CC-BY 2.0 (France) Attribution: tatoeba.org #561665 (CM) & #404770 (MUIRIEL)
x27631	Besäufnis	CC-BY 2.0 (France) Attribution: tatoeba.org #1188659 (darinmex) & #1517556 (Pfirsichbaeumchen)
x27632	befremdlich	CC-BY 2.0 (France) Attribution: tatoeba.org #9418589 (CK) & #12450476 (Waldelfe)
x27633	Eyeliner	CC-BY 2.0 (France) Attribution: tatoeba.org #2275757 (Hybrid) & #10715380 (Yorwba)
x27634	Basketballspieler	CC-BY 2.0 (France) Attribution: tatoeba.org #247729 (CK) & #581234 (Pfirsichbaeumchen)
x27635	Gastronomie	CC-BY 2.0 (France) Attribution: tatoeba.org #11013604 (sundown) & #9578252 (manese)
x27636	unlängst	CC-BY 2.0 (France) Attribution: tatoeba.org #243883 (CK) & #364976 (Wolf)
x27637	Erdkunde	CC-BY 2.0 (France) Attribution: tatoeba.org #259416 (CK) & #540047 (Manfredo)
x27638	Eigelb	CC-BY 2.0 (France) Attribution: tatoeba.org #251968 (CK) & #717250 (sigfrido)
x27639	Gepflogenheit	CC-BY 2.0 (France) Attribution: tatoeba.org #5761669 (Hybrid) & #8713583 (mramosch)
x27640	Layout	CC-BY 2.0 (France) Attribution: tatoeba.org #2032 (CK) & #822 (MUIRIEL)
x27641	Thermoskanne	CC-BY 2.0 (France) Attribution: tatoeba.org #33409 (CM) & #1862717 (Tamy)
x27642	Lastwagenfahrer	CC-BY 2.0 (France) Attribution: tatoeba.org #1816465 (CM) & #5051252 (al_ex_an_der)
x27643	Kissenschlacht	CC-BY 2.0 (France) Attribution: tatoeba.org #1655385 (Spamster) & #1655400 (Pfirsichbaeumchen)
x27644	Gesichtspunkt	CC-BY 2.0 (France) Attribution: tatoeba.org #55582 (CK) & #7493939 (raggione)
x27645	mollig	CC-BY 2.0 (France) Attribution: tatoeba.org #8928971 (CK) & #7361549 (MisterTrouser)
x27646	durchstechen	CC-BY 2.0 (France) Attribution: tatoeba.org #2724108 (Hybrid) & #7022397 (Pfirsichbaeumchen)
x27647	erheitern	CC-BY 2.0 (France) Attribution: tatoeba.org #8767133 (Hybrid) & #10954804 (Pfirsichbaeumchen)
x27648	Weinflasche	CC-BY 2.0 (France) Attribution: tatoeba.org #6793083 (CK) & #12652230 (Waldelfe)
x27649	nachfolgend	CC-BY 2.0 (France) Attribution: tatoeba.org #901549 (Spamster) & #12398709 (mayabe)
x27650	Rettungsweste	CC-BY 2.0 (France) Attribution: tatoeba.org #10794631 (sundown) & #8358506 (Yorwba)
x27651	Regenwasser	CC-BY 2.0 (France) Attribution: tatoeba.org #9777955 (helloroto) & #13595829 (Waldelfe)
x27652	verfärben	CC-BY 2.0 (France) Attribution: tatoeba.org #1362063 (CK) & #2182920 (Pfirsichbaeumchen)
x27653	Glassplitter	CC-BY 2.0 (France) Attribution: tatoeba.org #28913 (CS) & #8933681 (Pfirsichbaeumchen)
x27654	Hörsaal	CC-BY 2.0 (France) Attribution: tatoeba.org #4639602 (jberkel) & #344368 (MUIRIEL)
x27655	befahren	CC-BY 2.0 (France) Attribution: tatoeba.org #57579 (CK) & #5174836 (raggione)
x27656	Sopran	CC-BY 2.0 (France) Attribution: tatoeba.org #3613765 (sarefo) & #8843109 (wolfgangth)
x27657	Stiefbruder	CC-BY 2.0 (France) Attribution: tatoeba.org #4499935 (CK) & #6049567 (Esperantostern)
x27658	Benachrichtigung	CC-BY 2.0 (France) Attribution: tatoeba.org #2872116 (CK) & #5763638 (Pfirsichbaeumchen)
x27659	bemessen	CC-BY 2.0 (France) Attribution: tatoeba.org #42508 (CM) & #1561874 (Pfirsichbaeumchen)
x27660	Farm	CC-BY 2.0 (France) Attribution: tatoeba.org #3097137 (CK) & #3098496 (brauchinet)
x27661	Versagen	CC-BY 2.0 (France) Attribution: tatoeba.org #71393 (CK) & #2689267 (raggione)
x27662	Schreibfehler	CC-BY 2.0 (France) Attribution: tatoeba.org #12142971 (sundown) & #12107495 (mhr)
x27663	Kaffeebecher	CC-BY 2.0 (France) Attribution: tatoeba.org #6706508 (Eccles17) & #8304116 (Luiaard)
x27664	Klavierunterricht	CC-BY 2.0 (France) Attribution: tatoeba.org #3890539 (AlanF_US) & #3890568 (Pfirsichbaeumchen)
x27665	Handelsabkommen	CC-BY 2.0 (France) Attribution: tatoeba.org #4529656 (CK) & #5301613 (Sudajaengi)
x27666	Kraftstoff	CC-BY 2.0 (France) Attribution: tatoeba.org #681035 (Source_VOA) & #1195681 (Pfirsichbaeumchen)
x27667	Hirn	CC-BY 2.0 (France) Attribution: tatoeba.org #1132856 (CM) & #1152526 (Esperantostern)
x27668	Bürgerpflicht	CC-BY 2.0 (France) Attribution: tatoeba.org #1925378 (CK) & #1927693 (Pfirsichbaeumchen)
x27669	Geldsumme	CC-BY 2.0 (France) Attribution: tatoeba.org #58994 (CK) & #2908842 (Tamy)
x27670	Rezension	CC-BY 2.0 (France) Attribution: tatoeba.org #5747230 (CM) & #13029313 (Yorwba)
x27671	Ölquelle	CC-BY 2.0 (France) Attribution: tatoeba.org #5346448 (Hybrid) & #5346872 (Pfirsichbaeumchen)
x27672	schlängeln	CC-BY 2.0 (France) Attribution: tatoeba.org #267657 (CM) & #2002978 (Manfredo)
x27673	Reisfeld	CC-BY 2.0 (France) Attribution: tatoeba.org #789369 (Martha) & #789379 (Espi)
x27674	vorstrecken	CC-BY 2.0 (France) Attribution: tatoeba.org #2259273 (_undertoad) & #2352190 (Pfirsichbaeumchen)
x27675	schimmern	CC-BY 2.0 (France) Attribution: tatoeba.org #36678 (CK) & #1703810 (Pfirsichbaeumchen)
x27676	Vorsorge	CC-BY 2.0 (France) Attribution: tatoeba.org #9440286 (sundown) & #7118339 (raggione)
x27677	Scheuklappe	CC-BY 2.0 (France) Attribution: tatoeba.org #3133187 (Hybrid) & #3133247 (Pfirsichbaeumchen)
x27678	Vergütung	CC-BY 2.0 (France) Attribution: tatoeba.org #290257 (CM) & #3366989 (Pfirsichbaeumchen)
x27679	Türrahmen	CC-BY 2.0 (France) Attribution: tatoeba.org #3150956 (patgfisher) & #3150958 (Pfirsichbaeumchen)
x27680	Ringfinger	CC-BY 2.0 (France) Attribution: tatoeba.org #11228598 (ddnktr) & #13242852 (Yorwba)
x27681	Konsens	CC-BY 2.0 (France) Attribution: tatoeba.org #12321419 (Miktsoanit) & #12460257 (Waldelfe)
x27682	Souvenirladen	CC-BY 2.0 (France) Attribution: tatoeba.org #33370 (CK) & #666660 (Manfredo)
x27683	Entourage	CC-BY 2.0 (France) Attribution: tatoeba.org #265364 (CM) & #1693776 (al_ex_an_der)
x27684	Körperfunktion	CC-BY 2.0 (France) Attribution: tatoeba.org #268883 (CM) & #341903 (lilygilder)
x27685	Umkehr	CC-BY 2.0 (France) Attribution: tatoeba.org #1601043 (Spamster) & #1601053 (al_ex_an_der)
x27686	Reederei	CC-BY 2.0 (France) Attribution: tatoeba.org #22213 (CK) & #7309949 (Yorwba)
x27687	Schal	CC-BY 2.0 (France) Attribution: tatoeba.org #46441 (CM) & #1706127 (Pfirsichbaeumchen)
x27688	Firmament	CC-BY 2.0 (France) Attribution: tatoeba.org #271520 (CM) & #2298260 (Pfirsichbaeumchen)
x27689	besorgniserregend	CC-BY 2.0 (France) Attribution: tatoeba.org #42524 (CM) & #2161488 (Pfirsichbaeumchen)
x27690	Dampfschiff	CC-BY 2.0 (France) Attribution: tatoeba.org #1929075 (Scott) & #2146844 (Lars224)
x27691	schmettern	CC-BY 2.0 (France) Attribution: tatoeba.org #45347 (CM) & #1937982 (Tamy)
x27692	zuwinken	CC-BY 2.0 (France) Attribution: tatoeba.org #250124 (CK) & #4245232 (Pfirsichbaeumchen)
x27693	Zapfsäule	CC-BY 2.0 (France) Attribution: tatoeba.org #1400033 (CM) & #1400037 (Zaghawa)
x27694	entsperren	CC-BY 2.0 (France) Attribution: tatoeba.org #2187242 (CK) & #2190280 (Esperantostern)
x27695	Actionfilm	CC-BY 2.0 (France) Attribution: tatoeba.org #4530126 (CK) & #4532593 (brauchinet)
x27696	verenden	CC-BY 2.0 (France) Attribution: tatoeba.org #268778 (CM) & #959989 (Sudajaengi)
x27697	Ungeheuer	CC-BY 2.0 (France) Attribution: tatoeba.org #1839534 (CK) & #1848721 (Pfirsichbaeumchen)
x27698	zurückliegen	CC-BY 2.0 (France) Attribution: tatoeba.org #10735678 (ddnktr) & #12116297 (Pfirsichbaeumchen)
x27699	Teebeutel	CC-BY 2.0 (France) Attribution: tatoeba.org #9960999 (Hybrid) & #9986815 (Pfirsichbaeumchen)
x27700	Gegebenheit	CC-BY 2.0 (France) Attribution: tatoeba.org #2259110 (_undertoad) & #2357720 (Pfirsichbaeumchen)
x27701	Kinderbetreuung	CC-BY 2.0 (France) Attribution: tatoeba.org #7010531 (Hybrid) & #7010795 (Pfirsichbaeumchen)
x27702	Argwohn	CC-BY 2.0 (France) Attribution: tatoeba.org #51221 (CM) & #3973199 (Pfirsichbaeumchen)
x27703	Stoßdämpfer	CC-BY 2.0 (France) Attribution: tatoeba.org #11060388 (sundown) & #6584051 (brauchinet)
x27704	Kühlung	CC-BY 2.0 (France) Attribution: tatoeba.org #4101785 (fadi) & #12575727 (Yorwba)
x27705	unaufrichtig	CC-BY 2.0 (France) Attribution: tatoeba.org #49770 (CK) & #2530629 (Pfirsichbaeumchen)
x27706	Anchovis	CC-BY 2.0 (France) Attribution: tatoeba.org #941388 (Spamster) & #941565 (Fingerhut)
x27707	Freibier	CC-BY 2.0 (France) Attribution: tatoeba.org #10059392 (sundown) & #2197520 (Vortarulo)
x27708	fortbestehen	CC-BY 2.0 (France) Attribution: tatoeba.org #8907287 (The_World_Factbook) & #12362842 (Yorwba)
x27709	Analphabet	CC-BY 2.0 (France) Attribution: tatoeba.org #2202968 (CK) & #2737019 (Pfirsichbaeumchen)
x27710	türken	CC-BY 2.0 (France) Attribution: tatoeba.org #1306579 (CK) & #1306580 (al_ex_an_der)
x27711	Dichterin	CC-BY 2.0 (France) Attribution: tatoeba.org #314485 (CM) & #766254 (Esperantostern)
x27712	Benzintank	CC-BY 2.0 (France) Attribution: tatoeba.org #681039 (Source_VOA) & #759338 (raggione)
x27713	schneidern	CC-BY 2.0 (France) Attribution: tatoeba.org #52362 (CK) & #5174154 (Tamy)
x27714	Regenwurm	CC-BY 2.0 (France) Attribution: tatoeba.org #4565726 (patgfisher) & #5867648 (Pfirsichbaeumchen)
x27715	Benutzername	CC-BY 2.0 (France) Attribution: tatoeba.org #9478707 (CK) & #9478715 (Pfirsichbaeumchen)
x27716	anreden	CC-BY 2.0 (France) Attribution: tatoeba.org #4011700 (CK) & #7839561 (raggione)
x27717	Hautkrebs	CC-BY 2.0 (France) Attribution: tatoeba.org #263366 (CK) & #7795802 (bonny37)
x27718	Flugbegleiterin	CC-BY 2.0 (France) Attribution: tatoeba.org #51965 (CK) & #1620545 (Pfirsichbaeumchen)
x27719	Pfifferling	CC-BY 2.0 (France) Attribution: tatoeba.org #8775052 (JeanM) & #1728582 (Esperantostern)
x27720	Zeltplatz	CC-BY 2.0 (France) Attribution: tatoeba.org #5440948 (CK) & #5442796 (Pfirsichbaeumchen)
x27721	Tümpel	CC-BY 2.0 (France) Attribution: tatoeba.org #10036526 (sundown) & #9990995 (giefingl)
x27722	Blindenhund	CC-BY 2.0 (France) Attribution: tatoeba.org #261964 (CM) & #7743702 (Esperantostern)
x27723	unbefriedigend	CC-BY 2.0 (France) Attribution: tatoeba.org #4475930 (patgfisher) & #4476177 (raggione)
x27724	Hummel	CC-BY 2.0 (France) Attribution: tatoeba.org #10112765 (DJ_Saidez) & #13064273 (Yorwba)
x27725	Computerprogramm	CC-BY 2.0 (France) Attribution: tatoeba.org #4198323 (CK) & #4200765 (Pfirsichbaeumchen)
x27726	Ozonschicht	CC-BY 2.0 (France) Attribution: tatoeba.org #5322370 (Hybrid) & #5346271 (RandomUsername)
x27727	einlenken	CC-BY 2.0 (France) Attribution: tatoeba.org #3734852 (CK) & #3834440 (Tamy)
x27728	Kreuzfahrtschiff	CC-BY 2.0 (France) Attribution: tatoeba.org #1963069 (CK) & #1964100 (Pfirsichbaeumchen)
x27729	Pflichtbewusstsein	CC-BY 2.0 (France) Attribution: tatoeba.org #308738 (CK) & #793622 (al_ex_an_der)
x27730	Reiseleiter	CC-BY 2.0 (France) Attribution: tatoeba.org #8809671 (CK) & #8810680 (Pfirsichbaeumchen)
x27731	vorschweben	CC-BY 2.0 (France) Attribution: tatoeba.org #43137 (CK) & #744438 (samueldora)
x27732	ernstzunehmend	CC-BY 2.0 (France) Attribution: tatoeba.org #5090014 (CK) & #5136573 (Pfirsichbaeumchen)
x27733	Volkslied	CC-BY 2.0 (France) Attribution: tatoeba.org #2258790 (_undertoad) & #2365538 (Pfirsichbaeumchen)
x27734	säumen	CC-BY 2.0 (France) Attribution: tatoeba.org #61149 (CK) & #3638076 (Tamy)
x27735	Neuheit	CC-BY 2.0 (France) Attribution: tatoeba.org #10161819 (ddnktr) & #11704385 (Yorwba)
x27736	aufheizen	CC-BY 2.0 (France) Attribution: tatoeba.org #7962427 (shekitten) & #8244973 (MisterTrouser)
x27737	siedeln	CC-BY 2.0 (France) Attribution: tatoeba.org #44185 (U2FS) & #2446226 (Tamy)
x27738	grämen	CC-BY 2.0 (France) Attribution: tatoeba.org #317756 (CK) & #639018 (BraveSentry)
x27739	torpedieren	CC-BY 2.0 (France) Attribution: tatoeba.org #1963113 (CK) & #1963986 (Pfirsichbaeumchen)
x27740	Erledigung	CC-BY 2.0 (France) Attribution: tatoeba.org #10042798 (sundown) & #2229209 (freddy1)
x27741	hinschreiben	CC-BY 2.0 (France) Attribution: tatoeba.org #38547 (CK) & #359638 (MUIRIEL)
x27742	friedliebend	CC-BY 2.0 (France) Attribution: tatoeba.org #8244149 (CK) & #2251486 (Pfirsichbaeumchen)
x27743	gravierend	CC-BY 2.0 (France) Attribution: tatoeba.org #1702808 (Spamster) & #1702814 (al_ex_an_der)
x27744	Hoheitsgebiet	CC-BY 2.0 (France) Attribution: tatoeba.org #67892 (CK) & #830627 (Pfirsichbaeumchen)
x27745	Zuckerrohr	CC-BY 2.0 (France) Attribution: tatoeba.org #2196006 (acbarbosa) & #12401577 (Naina)
x27746	unbeweglich	CC-BY 2.0 (France) Attribution: tatoeba.org #704435 (Zifre) & #1494675 (Zaghawa)
x27747	Trimester	CC-BY 2.0 (France) Attribution: tatoeba.org #17019 (Zifre) & #342067 (lilygilder)
x27748	erdenken	CC-BY 2.0 (France) Attribution: tatoeba.org #23982 (CK) & #1731481 (Pfirsichbaeumchen)
x27749	Einkaufsbummel	CC-BY 2.0 (France) Attribution: tatoeba.org #261098 (Zifre) & #608512 (virgil)
x27750	neunmal	CC-BY 2.0 (France) Attribution: tatoeba.org #10291467 (ddnktr) & #10291586 (Pfirsichbaeumchen)
x27751	Windstoß	CC-BY 2.0 (France) Attribution: tatoeba.org #8293798 (sundown) & #979653 (MUIRIEL)
x27752	solid	CC-BY 2.0 (France) Attribution: tatoeba.org #682044 (Source_VOA) & #748712 (al_ex_an_der)
x27753	Äußerlichkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #2285817 (CK) & #2289269 (Pfirsichbaeumchen)
x27754	Kleeblatt	CC-BY 2.0 (France) Attribution: tatoeba.org #245517 (CK) & #1510260 (Esperantostern)
x27755	Friedensverhandlung	CC-BY 2.0 (France) Attribution: tatoeba.org #325619 (CM) & #414058 (xtofu80)
x27756	gurgeln	CC-BY 2.0 (France) Attribution: tatoeba.org #9357865 (CK) & #9358046 (Pfirsichbaeumchen)
x27757	Sonnenschirm	CC-BY 2.0 (France) Attribution: tatoeba.org #10273759 (sundown) & #7728736 (brauchinet)
x27758	Aktienmarkt	CC-BY 2.0 (France) Attribution: tatoeba.org #21204 (CK) & #12527972 (mayabe)
x27759	bodenlos	CC-BY 2.0 (France) Attribution: tatoeba.org #12200321 (Miktsoanit) & #12287755 (Pfirsichbaeumchen)
x27760	verachtenswert	CC-BY 2.0 (France) Attribution: tatoeba.org #2267379 (_undertoad) & #2297202 (Pfirsichbaeumchen)
x27761	fertigbringen	CC-BY 2.0 (France) Attribution: tatoeba.org #1895703 (CK) & #1907514 (Pfirsichbaeumchen)
x27762	Anschaffung	CC-BY 2.0 (France) Attribution: tatoeba.org #6917072 (CK) & #12390784 (Pfirsichbaeumchen)
x27763	verbreitet	CC-BY 2.0 (France) Attribution: tatoeba.org #244270 (CK) & #8964784 (manese)
x27764	Präsidentschaftswahl	CC-BY 2.0 (France) Attribution: tatoeba.org #1925363 (CK) & #1927681 (Pfirsichbaeumchen)
x27765	Pamphlet	CC-BY 2.0 (France) Attribution: tatoeba.org #376834 (CM) & #641178 (al_ex_an_der)
x27766	zerschellen	CC-BY 2.0 (France) Attribution: tatoeba.org #681961 (Source_VOA) & #1986874 (Alois)
x27767	Kriegsfilm	CC-BY 2.0 (France) Attribution: tatoeba.org #906977 (CK) & #923504 (Esperantostern)
x27768	Backgammon	CC-BY 2.0 (France) Attribution: tatoeba.org #3826402 (CK) & #4020426 (pullnosemans)
x27769	Glashaus	CC-BY 2.0 (France) Attribution: tatoeba.org #1577 (CK) & #381 (MUIRIEL)
x27770	Trend	CC-BY 2.0 (France) Attribution: tatoeba.org #12177605 (sundown) & #3487552 (Zaghawa)
