# Sense-specific CEFR judgements on individual cards.
#
# The deck's A1-C2 labels came from bulk import, not from reading each card, and
# the bulk was wrong in both directions. This file is the record of what has been
# decided about every card -- including the ones left alone, because "reviewed and
# correct" and "never reviewed" are different states and only one of them is
# worth revisiting.
#
# It is authoritative. tool/apply_relevelling.py writes these levels into
# lib/vocabulary*.dart, and tool/check_relevelling.py fails the build if the
# source and this file disagree, so a later bulk edit cannot quietly undo a
# judgement recorded here.
#
# The `basis` column says how a row was decided and must not be blurred:
#
#   hand    a person read the card. These win over anything derived.
#   corpus  derived by tool/cefr_evidence.py from the level of the bundled
#           material that uses the word. It reproduces 22 of the 23 hand
#           judgements, which is why it is trusted enough to record; it is
#           still marked derived, because agreeing with a human is not the
#           same as being one.
#
# A row whose `to` equals its `from` is a deliberate keep, not a no-op.
#
# id<TAB>german<TAB>from<TAB>to<TAB>basis<TAB>why
x26904	Staatsstreich	C2	C2	corpus	no bundled material uses this word
x26905	Stiefschwester	C2	C2	corpus	no bundled material uses this word
x26906	verbuchen	C2	C2	corpus	no bundled material uses this word
x26907	Hofnarr	C2	C2	corpus	no bundled material uses this word
x26908	aufhalsen	C2	C2	corpus	no bundled material uses this word
x26909	kraulen	C2	C2	corpus	no bundled material uses this word
x26910	Sonnenblume	C2	C2	corpus	no bundled material uses this word
x26911	Anästhesist	C2	C2	corpus	no bundled material uses this word
x26912	hereinfallen	C2	C2	corpus	no bundled material uses this word
x26913	Bierdose	C2	C2	corpus	no bundled material uses this word
x26914	vernichtend	C2	C2	corpus	no bundled material uses this word
x26915	gehörig	C2	C2	corpus	no bundled material uses this word
x26916	Gotteslästerung	C2	C2	corpus	no bundled material uses this word
x26917	Verständigung	C2	C2	corpus	no bundled material uses this word
x26918	Sehvermögen	C2	C2	corpus	no bundled material uses this word
x26919	Luftfeuchtigkeit	C2	C2	corpus	no bundled material uses this word
x26920	Schwimmbecken	C2	C2	corpus	no bundled material uses this word
x26921	sicherheitshalber	C2	C2	corpus	no bundled material uses this word
x26922	sehnsüchtig	C2	C2	corpus	no bundled material uses this word
x26923	abwechseln	C2	C2	corpus	no bundled material uses this word
x26924	Titelmelodie	C2	C2	corpus	no bundled material uses this word
x26925	Surfbrett	C2	C2	corpus	no bundled material uses this word
x26926	Pessimist	C2	C2	corpus	no bundled material uses this word
x26927	Stachelschwein	C2	C2	corpus	no bundled material uses this word
x26928	zusammenfallen	C2	C2	corpus	no bundled material uses this word
x26929	hemmen	C2	C2	corpus	no bundled material uses this word
x26930	auflassen	C2	C2	corpus	no bundled material uses this word
x26931	Fensterscheibe	C2	C2	corpus	no bundled material uses this word
x26932	zeitgenössisch	C2	C2	corpus	no bundled material uses this word
x26933	speien	C2	C2	corpus	no bundled material uses this word
x26934	Bauernhaus	C2	C2	corpus	no bundled material uses this word
x26935	Astrologie	C2	C2	corpus	no bundled material uses this word
x26936	Grabrede	C2	C2	corpus	no bundled material uses this word
x26937	Skeptiker	C2	C2	corpus	no bundled material uses this word
x26938	hieran	C2	C2	corpus	no bundled material uses this word
x26939	Schriftzeichen	C2	C2	corpus	no bundled material uses this word
x26940	Motorradfahrer	C2	C2	corpus	no bundled material uses this word
x26941	Beisetzung	C2	C2	corpus	no bundled material uses this word
x26942	Soldatin	C2	C2	corpus	no bundled material uses this word
x26943	Vatertag	A2	A2	corpus	no bundled material uses this word
x26944	Lieblingsgericht	C2	C2	corpus	no bundled material uses this word
x26945	nisten	C2	C2	corpus	no bundled material uses this word
x26946	Dichter	C2	C2	corpus	no bundled material uses this word
x26947	verbüßen	C2	C2	corpus	no bundled material uses this word
x26948	abstammen	C2	C2	corpus	no bundled material uses this word
x26949	zusammennehmen	C2	C2	corpus	no bundled material uses this word
x26950	rationieren	C2	C2	corpus	no bundled material uses this word
x26951	Baseballspiel	C2	C2	corpus	no bundled material uses this word
x26952	Schnitzeljagd	C2	C2	corpus	no bundled material uses this word
x26953	Reisetasche	C2	C2	corpus	no bundled material uses this word
x26954	Südpol	C2	C2	corpus	no bundled material uses this word
x26955	Privateigentum	C2	C2	corpus	no bundled material uses this word
x26956	Schlagmann	C2	C2	corpus	no bundled material uses this word
x26957	Kohlendioxid	C2	C2	corpus	no bundled material uses this word
x26958	Oboe	C2	C2	corpus	no bundled material uses this word
x26959	verständlicherweise	C2	C2	corpus	no bundled material uses this word
x26960	Stimulation	C2	C2	corpus	no bundled material uses this word
x26961	Anbruch	C2	C2	corpus	no bundled material uses this word
x26962	Geschicklichkeit	C2	C2	corpus	no bundled material uses this word
x26963	Feldflasche	C2	C2	corpus	no bundled material uses this word
x26964	angewöhnen	C2	C2	corpus	no bundled material uses this word
x26965	murren	C2	C2	corpus	no bundled material uses this word
x26966	zurechtfinden	C2	C2	corpus	no bundled material uses this word
x26967	orangefarben	C2	C2	corpus	no bundled material uses this word
x26968	Vorstoß	C2	C2	corpus	no bundled material uses this word
x26969	Apfelmus	C2	C2	corpus	no bundled material uses this word
x26970	Außenpolitik	C2	C2	corpus	no bundled material uses this word
x26971	Haarausfall	C2	C2	corpus	no bundled material uses this word
x26972	Metzgerei	C2	C2	corpus	no bundled material uses this word
x26973	Parkbank	C2	C2	corpus	no bundled material uses this word
x26974	Abschreckung	C2	C2	corpus	no bundled material uses this word
x26975	botanisch	C2	C2	corpus	no bundled material uses this word
x26976	steif	C2	C2	corpus	no bundled material uses this word
x26977	Fernbeziehung	C2	C2	corpus	no bundled material uses this word
x26978	ankurbeln	C2	C2	corpus	no bundled material uses this word
x26979	Kaulquappe	C2	C2	corpus	no bundled material uses this word
x26980	entlaufen	C2	C2	corpus	no bundled material uses this word
x26981	gesetzestreu	C2	C2	corpus	no bundled material uses this word
x26982	Personalausweis	A2	A1	corpus	used 2 times in A1 material
x26983	Nussknacker	C2	C2	corpus	no bundled material uses this word
x26984	Bussi	C2	C2	corpus	no bundled material uses this word
x26985	Flaute	C2	C2	corpus	no bundled material uses this word
x26986	Produktivität	C2	B2	corpus	used 3 times in B2 material
x26987	Meerwasser	C2	C2	corpus	no bundled material uses this word
x26988	Angeberei	C2	C2	corpus	no bundled material uses this word
x26989	Judo	C2	C2	corpus	no bundled material uses this word
x26990	Sardelle	C2	C2	corpus	no bundled material uses this word
x26991	Scherbe	C2	C2	corpus	no bundled material uses this word
x26992	schätzungsweise	C2	C2	corpus	no bundled material uses this word
x26993	geräumig	C2	C2	corpus	no bundled material uses this word
x26994	Seligkeit	C2	C2	corpus	no bundled material uses this word
x26995	verwirken	C2	C2	corpus	no bundled material uses this word
x26996	unbeabsichtigt	C2	C2	corpus	no bundled material uses this word
x26997	entriegeln	C2	C2	corpus	no bundled material uses this word
x26998	regnerisch	C2	C2	corpus	no bundled material uses this word
x26999	kitzlig	C2	C2	corpus	no bundled material uses this word
x27000	Perlenkette	C2	C2	corpus	no bundled material uses this word
x27001	Insolvenz	C2	C2	corpus	no bundled material uses this word
x27002	Erdrutsch	C2	C2	corpus	no bundled material uses this word
x27003	Verhütung	C2	C2	corpus	no bundled material uses this word
x27004	Fahrradfahren	C2	C2	corpus	no bundled material uses this word
x27005	Klee	C2	C2	corpus	no bundled material uses this word
x27006	Nachtleben	C2	C2	corpus	no bundled material uses this word
x27007	Messing	C2	C2	corpus	no bundled material uses this word
x27008	Tonbandgerät	C2	C2	corpus	no bundled material uses this word
x27009	niedermachen	C2	C2	corpus	no bundled material uses this word
x27010	benoten	C2	C2	corpus	no bundled material uses this word
x27011	bejahen	C2	C2	corpus	no bundled material uses this word
x27012	bergsteigen	B1	B1	corpus	no bundled material uses this word
x27013	Löwenzahn	C2	C2	corpus	no bundled material uses this word
x27014	restlos	C2	C2	corpus	no bundled material uses this word
x27015	Hauptgericht	C2	C2	corpus	no bundled material uses this word
x27016	Schuhkarton	C2	C2	corpus	no bundled material uses this word
x27017	Kohldampf	C2	C2	corpus	no bundled material uses this word
x27018	nimmermehr	C2	C2	corpus	no bundled material uses this word
x27019	Ausrufezeichen	C2	C2	corpus	no bundled material uses this word
x27020	Duft	C2	C2	corpus	no bundled material uses this word
x27021	Musikant	C2	C2	corpus	no bundled material uses this word
x27022	geschäftig	C2	C2	corpus	no bundled material uses this word
x27023	herrenlos	C2	C2	corpus	no bundled material uses this word
x27024	Geigerzähler	C2	C2	corpus	no bundled material uses this word
x27025	Ablage	C2	C2	corpus	no bundled material uses this word
x27026	Apfelwein	C2	C2	corpus	no bundled material uses this word
x27027	Redefreiheit	C2	C2	corpus	no bundled material uses this word
x27028	Drückeberger	C2	C2	corpus	no bundled material uses this word
x27029	Richtigkeit	C2	C2	corpus	no bundled material uses this word
x27030	Vorratskammer	C2	C2	corpus	no bundled material uses this word
x27031	Soziologie	C2	C2	corpus	no bundled material uses this word
x27032	Übergewicht	C2	C2	corpus	no bundled material uses this word
x27033	flugs	C2	C2	corpus	no bundled material uses this word
x27034	Notizblock	C2	C2	corpus	no bundled material uses this word
x27035	Kassettenrekorder	C2	C2	corpus	no bundled material uses this word
x27036	Geizkragen	C2	C2	corpus	no bundled material uses this word
x27037	Habseligkeit	C2	C2	corpus	no bundled material uses this word
x27038	Wasserpistole	C2	C2	corpus	no bundled material uses this word
x27039	zusammenschließen	C2	C2	corpus	no bundled material uses this word
x27040	Rumäne	C2	C2	corpus	no bundled material uses this word
x27041	ausbleiben	C2	C2	corpus	no bundled material uses this word
x27042	vielfältig	C2	C2	corpus	no bundled material uses this word
x27043	fahl	C2	C2	corpus	no bundled material uses this word
x27044	Aktenschrank	C2	C2	corpus	no bundled material uses this word
x27045	Trostpreis	C2	C2	corpus	no bundled material uses this word
x27046	Blumenkohl	C2	C2	corpus	no bundled material uses this word
x27047	Taschenrechner	C2	C2	corpus	no bundled material uses this word
x27048	Zentralbank	C2	C2	corpus	no bundled material uses this word
x27049	Rolltreppe	C2	C2	corpus	no bundled material uses this word
x27050	Herzschrittmacher	B1	B1	corpus	no bundled material uses this word
x27051	Abgeschiedenheit	C2	C2	corpus	no bundled material uses this word
x27052	Aggressivität	C2	C2	corpus	no bundled material uses this word
x27053	argwöhnisch	C2	C2	corpus	no bundled material uses this word
x27054	Verwundung	B1	B1	corpus	no bundled material uses this word
x27055	geläufig	C2	C2	corpus	no bundled material uses this word
x27056	Fußmatte	C2	C2	corpus	no bundled material uses this word
x27057	Aktienkurs	C2	C2	corpus	no bundled material uses this word
x27058	florieren	C2	C2	corpus	no bundled material uses this word
x27059	malerisch	C2	C2	corpus	no bundled material uses this word
x27060	Tierart	B1	B1	corpus	no bundled material uses this word
x27061	trimmen	C2	C2	corpus	no bundled material uses this word
x27062	Ballspiel	C2	C2	corpus	no bundled material uses this word
x27063	Freundeskreis	B1	B1	corpus	no bundled material uses this word
x27064	Erinnerungsvermögen	C2	C2	corpus	no bundled material uses this word
x27065	Nachthimmel	C2	C2	corpus	no bundled material uses this word
x27066	allgegenwärtig	C2	C2	corpus	no bundled material uses this word
x27067	Kalium	C2	C2	corpus	no bundled material uses this word
x27068	Pflichtgefühl	C2	C2	corpus	no bundled material uses this word
x27069	Geschichtenerzähler	C2	C2	corpus	no bundled material uses this word
x27070	verjähren	C2	C2	corpus	no bundled material uses this word
x27071	Einwanderung	C2	C2	corpus	no bundled material uses this word
x27072	Möbelstück	B1	B1	corpus	no bundled material uses this word
x27073	Waldbrand	B1	B1	corpus	no bundled material uses this word
x27074	entwirren	C2	C2	corpus	no bundled material uses this word
x27075	fusionieren	C2	C2	corpus	no bundled material uses this word
x27076	erbeben	B2	B2	corpus	no bundled material uses this word
x27077	anzüglich	C2	C2	corpus	no bundled material uses this word
x27078	vertrödeln	C2	C2	corpus	no bundled material uses this word
x27079	Heimlichkeit	C2	C2	corpus	no bundled material uses this word
x27080	vergolden	C2	C2	corpus	no bundled material uses this word
x27081	ersinnen	C2	C2	corpus	no bundled material uses this word
x27082	wägen	C2	C2	corpus	no bundled material uses this word
x27083	Studentenverbindung	C2	C2	corpus	no bundled material uses this word
x27084	Buddhismus	C2	C2	corpus	no bundled material uses this word
x27085	Wahltag	B1	B1	corpus	no bundled material uses this word
x27086	Mohn	C2	C2	corpus	no bundled material uses this word
x27087	Planetarium	C2	C2	corpus	no bundled material uses this word
x27088	augenscheinlich	C2	C2	corpus	no bundled material uses this word
x27089	Dosenöffner	C2	C2	corpus	no bundled material uses this word
x27090	Körperflüssigkeit	C2	C2	corpus	no bundled material uses this word
x27091	strengstens	C2	C2	corpus	no bundled material uses this word
x27092	Mondlandung	C2	C2	corpus	no bundled material uses this word
x27093	Alkoholismus	C2	C2	corpus	no bundled material uses this word
x27094	Selbstkontrolle	C2	C2	corpus	no bundled material uses this word
x27095	zumeist	C2	C2	corpus	no bundled material uses this word
x27096	Befürchtung	C2	C2	corpus	no bundled material uses this word
x27097	Bordkarte	C2	C2	corpus	no bundled material uses this word
x27098	kontinuierlich	C2	C2	corpus	no bundled material uses this word
x27099	Spinner	B1	B1	corpus	no bundled material uses this word
x27100	Angelrute	C2	C2	corpus	no bundled material uses this word
x27101	Schattenseite	C2	C2	corpus	no bundled material uses this word
x27102	canceln	C2	C2	corpus	no bundled material uses this word
x27103	beweinen	C2	C2	corpus	no bundled material uses this word
x27104	alkoholfrei	C2	C2	corpus	no bundled material uses this word
x27105	Fleischfresser	B1	B1	corpus	no bundled material uses this word
x27106	Rückerstattung	C2	C2	corpus	used in B1 material, too far below C2 to act on
x27107	Sägemehl	C2	C2	corpus	no bundled material uses this word
x27108	herrisch	C2	C2	corpus	no bundled material uses this word
x27109	Geografie	C2	C2	corpus	no bundled material uses this word
x27110	Landkreis	C2	C2	corpus	used in B1 material, too far below C2 to act on
x27111	umfassen	C2	C2	corpus	no bundled material uses this word
x27112	Apfelbaum	C2	C2	corpus	no bundled material uses this word
x27113	darein	C2	C2	corpus	no bundled material uses this word
x27114	Platzangst	C2	C2	corpus	no bundled material uses this word
x27115	Kinofilm	C2	C2	corpus	no bundled material uses this word
x27116	Sonderling	B2	B2	corpus	no bundled material uses this word
x27117	abzählen	C2	C2	corpus	no bundled material uses this word
x27118	besiedeln	C2	C2	corpus	no bundled material uses this word
x27119	faulig	C2	C2	corpus	no bundled material uses this word
x27120	Popularität	C2	C2	corpus	no bundled material uses this word
x27121	Nachtruhe	C2	C2	corpus	no bundled material uses this word
x27122	Leibgericht	C2	C2	corpus	no bundled material uses this word
x27123	Autofahrt	C2	C2	corpus	no bundled material uses this word
x27124	Alufolie	C2	C2	corpus	no bundled material uses this word
x27125	Sparkonto	C2	C2	corpus	no bundled material uses this word
x27126	Sportunterricht	A2	A1	corpus	used 3 times in A1 material
x27127	Teilung	C2	C2	corpus	no bundled material uses this word
x27128	Schnellzug	A2	A2	corpus	no bundled material uses this word
x27129	Wohngegend	C2	C2	corpus	no bundled material uses this word
x27130	beschwerlich	C2	C2	corpus	no bundled material uses this word
x27131	Klassenlehrer	C2	C2	corpus	no bundled material uses this word
x27132	Ritterlichkeit	C2	C2	corpus	no bundled material uses this word
x27133	Widerwort	C2	C2	corpus	no bundled material uses this word
x27134	Gerste	C2	C2	corpus	no bundled material uses this word
x27135	Zimmerschlüssel	A2	A2	corpus	no bundled material uses this word
x27136	Zuspruch	C2	C2	corpus	no bundled material uses this word
x27137	Abstellkammer	B1	B1	corpus	no bundled material uses this word
x27138	Handgepäck	C2	C2	corpus	no bundled material uses this word
x27139	Tischtennis	C2	C2	corpus	no bundled material uses this word
x27140	Menschenfresser	C2	C2	corpus	no bundled material uses this word
x27141	hinauslaufen	C2	C2	corpus	no bundled material uses this word
x27142	notwendigerweise	C2	C2	corpus	no bundled material uses this word
x27143	Argumentation	C2	C2	corpus	material agrees, first used in C2
x27144	möblieren	C2	C2	corpus	no bundled material uses this word
x27145	Narzisse	C2	C2	corpus	no bundled material uses this word
x27146	welken	C2	C2	corpus	no bundled material uses this word
x27147	Bach	C2	C2	corpus	no bundled material uses this word
x27148	lodern	C2	C2	corpus	no bundled material uses this word
x27149	heimatlos	C2	C2	corpus	no bundled material uses this word
x27150	eingeschränkt	C2	C2	corpus	no bundled material uses this word
x27151	Irrgarten	C2	C2	corpus	no bundled material uses this word
x27152	ziemen	C2	C2	corpus	no bundled material uses this word
x27153	Pinke	C2	C2	corpus	no bundled material uses this word
x27154	pachten	C2	C2	corpus	no bundled material uses this word
x27155	steuerfrei	C2	C2	corpus	no bundled material uses this word
x27156	Jahresende	A2	A2	corpus	material agrees, first used in C2
x27157	Lehrmeister	C2	C2	corpus	no bundled material uses this word
x27158	Giraffe	B1	B1	corpus	no bundled material uses this word
x27159	Blinddarmentzündung	C2	C2	corpus	no bundled material uses this word
x27160	Hanf	B1	B1	corpus	no bundled material uses this word
x27161	tuten	C2	C2	corpus	no bundled material uses this word
x27162	Marienkäfer	C2	C2	corpus	no bundled material uses this word
x27163	haten	C2	C2	corpus	no bundled material uses this word
x27164	auspusten	C2	C2	corpus	no bundled material uses this word
x27165	Gutenachtgeschichte	C2	C2	corpus	no bundled material uses this word
x27166	Bagatelle	C2	C2	corpus	no bundled material uses this word
x27167	kampieren	C2	C2	corpus	no bundled material uses this word
x27168	waten	C2	C2	corpus	no bundled material uses this word
x27169	Primzahl	C2	C2	corpus	no bundled material uses this word
x27170	exzessiv	C2	C2	corpus	no bundled material uses this word
x27171	nahelegen	C2	C2	corpus	no bundled material uses this word
x27172	Geschichtslehrer	C2	C2	corpus	no bundled material uses this word
x27173	Berücksichtigung	C2	C2	corpus	material agrees, first used in C2
x27174	verschnaufen	C2	C2	corpus	no bundled material uses this word
x27175	Arzneimittel	C2	C2	corpus	no bundled material uses this word
x27176	Schnitzer	C2	C2	corpus	no bundled material uses this word
x27177	Untersetzer	C2	C2	corpus	no bundled material uses this word
x27178	unachtsam	C2	C2	corpus	no bundled material uses this word
x27179	Florist	B1	B1	corpus	no bundled material uses this word
x27180	zudrücken	C2	C2	corpus	no bundled material uses this word
x27181	Anlaufstelle	C2	C2	corpus	no bundled material uses this word
x27182	Tageszeitung	A2	A2	corpus	no bundled material uses this word
x27183	schmunzeln	C2	C2	corpus	no bundled material uses this word
x27184	zurechtweisen	C2	C2	corpus	no bundled material uses this word
x27185	einher	C2	C2	corpus	no bundled material uses this word
x27186	Wirtschaftslage	C2	C2	corpus	no bundled material uses this word
x27187	Astronom	C2	C2	corpus	no bundled material uses this word
x27188	Westseite	C2	C2	corpus	no bundled material uses this word
x27189	Fernrohr	C2	C2	corpus	no bundled material uses this word
x27190	Stoß	C2	C2	corpus	no bundled material uses this word
x27191	zutage	C2	C2	corpus	no bundled material uses this word
x27192	Friedensvertrag	C2	C2	corpus	no bundled material uses this word
x27193	hierzulande	C2	C2	corpus	no bundled material uses this word
x27194	Spitzer	C2	C2	corpus	no bundled material uses this word
x27195	Butterbrot	C2	C2	corpus	no bundled material uses this word
x27196	Tischtuch	C2	C2	corpus	no bundled material uses this word
x27197	Geburtstagskarte	C2	C2	corpus	no bundled material uses this word
x27198	Tarantel	C2	C2	corpus	no bundled material uses this word
x27199	aufstoßen	C2	C2	corpus	no bundled material uses this word
x27200	Küchenschabe	C2	C2	corpus	no bundled material uses this word
x27201	Liebesroman	C2	C2	corpus	no bundled material uses this word
x27202	filtern	C2	C2	corpus	no bundled material uses this word
x27203	Tantieme	C2	C2	corpus	no bundled material uses this word
x27204	Liebenswürdigkeit	C2	C2	corpus	no bundled material uses this word
x27205	Seetang	C2	C2	corpus	no bundled material uses this word
x27206	Kommunistin	B1	B1	corpus	no bundled material uses this word
x27207	Eiter	C2	C2	corpus	no bundled material uses this word
x27208	Mexikanerin	B1	B1	corpus	no bundled material uses this word
x27209	Transparent	C2	C2	corpus	material agrees, first used in C2
x27210	Unhöflichkeit	C2	C2	corpus	no bundled material uses this word
x27211	Sauerstoffmangel	C2	C2	corpus	no bundled material uses this word
x27212	abfällig	C2	C2	corpus	no bundled material uses this word
x27213	Vegetation	C2	C2	corpus	no bundled material uses this word
x27214	Rammbock	C2	C2	corpus	no bundled material uses this word
x27215	Kirchturm	C2	C2	corpus	no bundled material uses this word
x27216	luftdicht	C2	C2	corpus	no bundled material uses this word
x27217	Schwankung	C2	C2	corpus	no bundled material uses this word
x27218	Ausschweifung	C2	C2	corpus	no bundled material uses this word
x27219	strotzen	C2	C2	corpus	no bundled material uses this word
x27220	missbilligen	C2	C2	corpus	no bundled material uses this word
x27221	Backstein	C2	C2	corpus	no bundled material uses this word
x27222	Örtlichkeit	C2	C2	corpus	no bundled material uses this word
x27223	Vorarbeit	C2	C2	corpus	material agrees, first used in C2
x27224	verausgaben	C2	C2	corpus	no bundled material uses this word
x27225	Languste	B1	B1	corpus	no bundled material uses this word
x27226	Porto	C2	C2	corpus	no bundled material uses this word
x27227	Geschäftssinn	C2	C2	corpus	no bundled material uses this word
x27228	Spirituose	C2	C2	corpus	no bundled material uses this word
x27229	Veranlassung	C2	C2	corpus	no bundled material uses this word
x27230	Meise	B1	B1	corpus	no bundled material uses this word
x27231	Aula	C2	C2	corpus	no bundled material uses this word
x27232	Regenzeit	C2	C2	corpus	no bundled material uses this word
x27233	picknicken	C2	C2	corpus	no bundled material uses this word
x27234	Präfektur	C2	C2	corpus	no bundled material uses this word
x27235	Veto	C2	C2	corpus	no bundled material uses this word
x27236	Charge	C2	B2	corpus	used 2 times in B2 material
x27237	Wirkstoff	C2	C2	corpus	no bundled material uses this word
x27238	verzogen	C2	C2	corpus	no bundled material uses this word
x27239	Fremdling	C2	C2	corpus	no bundled material uses this word
x27240	promovieren	B1	B1	corpus	no bundled material uses this word
x27241	steinigen	C2	C2	corpus	no bundled material uses this word
x27242	sixtinisch	C2	C2	corpus	no bundled material uses this word
x27243	Unterrichtsstunde	A2	A2	corpus	no bundled material uses this word
x27244	brausen	C2	C2	corpus	no bundled material uses this word
x27245	dementieren	C2	C2	corpus	no bundled material uses this word
x27246	Handeln	C2	C1	corpus	used 3 times in C1 material
x27247	schwarzweiß	C2	C2	corpus	no bundled material uses this word
x27248	Forschungsinstitut	C2	C2	corpus	no bundled material uses this word
x27249	Mobbing	C2	C2	corpus	no bundled material uses this word
x27250	Freiheitsstrafe	C2	C2	corpus	no bundled material uses this word
x27251	Entsorgung	C2	C2	corpus	no bundled material uses this word
x27252	Wahrzeichen	C2	C2	corpus	no bundled material uses this word
x27253	herhalten	C2	C2	corpus	no bundled material uses this word
x27254	reiflich	C2	C2	corpus	no bundled material uses this word
x27255	Ästhetik	C2	C2	corpus	no bundled material uses this word
x27256	Rastplatz	B1	B1	corpus	no bundled material uses this word
x27257	eislaufen	C2	C2	corpus	no bundled material uses this word
x27258	Update	C2	C2	corpus	used in A2 material, too far below C2 to act on
x27259	Oberschicht	C2	C2	corpus	no bundled material uses this word
x27260	Gemisch	C2	C2	corpus	no bundled material uses this word
x27261	entgegenstellen	C2	C2	corpus	no bundled material uses this word
x27262	stehenlassen	C2	C2	corpus	no bundled material uses this word
x27263	Popstar	C2	C2	corpus	no bundled material uses this word
x27264	wetteifern	C2	C2	corpus	no bundled material uses this word
x27265	assoziieren	C2	C2	corpus	no bundled material uses this word
x27266	Musiklehrer	C2	C2	corpus	no bundled material uses this word
x27267	schelten	C2	C2	corpus	no bundled material uses this word
x27268	Speiche	C2	C2	corpus	no bundled material uses this word
x27269	Häuserblock	C2	C2	corpus	no bundled material uses this word
x27270	Weltwunder	C2	C2	corpus	no bundled material uses this word
x27271	Salamander	C2	C2	corpus	no bundled material uses this word
x27272	Kleriker	C2	C2	corpus	no bundled material uses this word
x27273	Gültigkeit	C2	C2	corpus	no bundled material uses this word
x27274	Einsparung	C2	B2	corpus	used 2 times in B2 material
x27275	abregen	C2	C2	corpus	no bundled material uses this word
x27276	steckenbleiben	C2	C2	corpus	no bundled material uses this word
x27277	intervenieren	C2	C2	corpus	no bundled material uses this word
x27278	portugiesisch	C2	C2	corpus	no bundled material uses this word
x27279	südamerikanisch	C2	C2	corpus	no bundled material uses this word
x27280	Gehstock	C2	C2	corpus	no bundled material uses this word
x27281	Mehrzahl	C2	C2	corpus	no bundled material uses this word
x27282	Sparschwein	C2	C2	corpus	no bundled material uses this word
x27283	Tippfehler	C2	C2	corpus	no bundled material uses this word
x27284	Diamantring	C2	C2	corpus	no bundled material uses this word
x27285	Blitzableiter	C2	C2	corpus	no bundled material uses this word
x27286	kurzum	C2	C2	corpus	no bundled material uses this word
x27287	Wasserturm	C2	C2	corpus	used in B1 material, too far below C2 to act on
x27288	Zwinger	C2	C2	corpus	no bundled material uses this word
x27289	Gesetzgebung	C2	C2	corpus	no bundled material uses this word
x27290	Spätschicht	C2	C2	corpus	used in B1 material, too far below C2 to act on
x27291	Recycling	C2	C2	corpus	no bundled material uses this word
x27292	Wasserstoffbombe	C2	C2	corpus	no bundled material uses this word
x27293	abdanken	C2	C2	corpus	no bundled material uses this word
x27294	Span	C2	C2	corpus	no bundled material uses this word
x27295	versenden	C2	C2	corpus	no bundled material uses this word
x27296	radeln	C2	C2	corpus	no bundled material uses this word
x27297	Strauß	C2	C2	corpus	no bundled material uses this word
x27298	Roggen	C2	C2	corpus	no bundled material uses this word
x27299	Ökonomie	C2	C2	corpus	no bundled material uses this word
x27300	Gebilde	C2	C2	corpus	no bundled material uses this word
x27301	Wespennest	C2	C2	corpus	no bundled material uses this word
x27302	wiederwählen	C2	C2	corpus	no bundled material uses this word
x27303	Frankfurter	C2	C2	corpus	no bundled material uses this word
x27304	Smog	C2	C2	corpus	no bundled material uses this word
x27305	namentlich	C2	C2	corpus	no bundled material uses this word
x27306	Heuschnupfen	C2	C2	corpus	no bundled material uses this word
x27307	Automechaniker	C2	C2	corpus	no bundled material uses this word
x27308	Klavierspieler	C2	C2	corpus	no bundled material uses this word
x27309	Trinkerei	B2	B2	corpus	no bundled material uses this word
x27310	Standbild	B1	B1	corpus	no bundled material uses this word
x27311	Internetseite	C2	C2	corpus	no bundled material uses this word
x27312	Geldsack	B2	B2	corpus	no bundled material uses this word
x27313	nippen	C2	C2	corpus	no bundled material uses this word
x27314	Urlaubstag	A2	A2	corpus	no bundled material uses this word
x27315	einrasten	C2	C2	corpus	no bundled material uses this word
x27316	hineinstecken	B1	B1	corpus	no bundled material uses this word
x27317	geräuchert	C2	C2	corpus	no bundled material uses this word
x27318	Unmut	C2	C2	corpus	no bundled material uses this word
x27319	Laib	B1	B1	corpus	no bundled material uses this word
x27320	Jahrhundertwende	C2	C2	corpus	no bundled material uses this word
x27321	Brieföffner	C2	C2	corpus	no bundled material uses this word
x27322	erlöschen	C2	C2	corpus	no bundled material uses this word
x27323	pflastern	C2	C2	corpus	no bundled material uses this word
x27324	Lebensdauer	C2	C2	corpus	no bundled material uses this word
x27325	kontrovers	C2	C2	corpus	no bundled material uses this word
x27326	Geschenkpapier	B2	B2	corpus	no bundled material uses this word
x27327	ranhalten	C2	C2	corpus	no bundled material uses this word
x27328	Rassentrennung	C2	C2	corpus	no bundled material uses this word
x27329	Klassenraum	C2	C2	corpus	no bundled material uses this word
x27330	verfeinden	C2	C2	corpus	no bundled material uses this word
x27331	Trugbild	C2	C2	corpus	no bundled material uses this word
x27332	abändern	C2	C2	corpus	no bundled material uses this word
x27333	handwerklich	C2	C2	corpus	no bundled material uses this word
x27334	Unklarheit	C2	C2	corpus	no bundled material uses this word
x27335	zubeißen	C2	C2	corpus	no bundled material uses this word
x27336	Inka	C2	C2	corpus	no bundled material uses this word
x27337	scheuern	C2	C2	corpus	no bundled material uses this word
x27338	Spaltung	C2	C2	corpus	no bundled material uses this word
x27339	Meeresspiegel	B1	B1	corpus	no bundled material uses this word
x27340	Eierkuchen	C2	C2	corpus	no bundled material uses this word
x27341	Lauffeuer	C2	C2	corpus	no bundled material uses this word
x27342	Windbeutel	C2	C2	corpus	no bundled material uses this word
x27343	Scheibenwischer	C2	C2	corpus	no bundled material uses this word
